token,kind,render_bucket,baseline_line,manuscript_section,source_anchor,baseline_excerpt_norm,baseline_excerpt_sha256,resolution,reason,claim_ids
0.150,decimal,COMMENTED,2158,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Ordinary LightGBM & -- & 0.894 & \$75,655 & 1.069 & -0.091 & 0.923 & -26.5\% & -0.150 & 0.387 \\",b77e875c275af9049138bbccff3a0d0181da9b31e33f947925d39ec0477bcd63,NOT_RENDERED,COMMENTED,
0.387,decimal,COMMENTED,2158,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Ordinary LightGBM & -- & 0.894 & \$75,655 & 1.069 & -0.091 & 0.923 & -26.5\% & -0.150 & 0.387 \\",b77e875c275af9049138bbccff3a0d0181da9b31e33f947925d39ec0477bcd63,NOT_RENDERED,COMMENTED,
0,int_small,COMMENTED,2159,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",537d17e8e29365ca3a4285e7833bb98b3f26fe48da7932b3dd1479113082579a,NOT_RENDERED,COMMENTED,
0.893,decimal,COMMENTED,2159,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",537d17e8e29365ca3a4285e7833bb98b3f26fe48da7932b3dd1479113082579a,NOT_RENDERED,COMMENTED,
"75,976",int_ge_1000,COMMENTED,2159,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",537d17e8e29365ca3a4285e7833bb98b3f26fe48da7932b3dd1479113082579a,NOT_RENDERED,COMMENTED,
1.069,decimal,COMMENTED,2159,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",537d17e8e29365ca3a4285e7833bb98b3f26fe48da7932b3dd1479113082579a,NOT_RENDERED,COMMENTED,
0.088,decimal,COMMENTED,2159,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",537d17e8e29365ca3a4285e7833bb98b3f26fe48da7932b3dd1479113082579a,NOT_RENDERED,COMMENTED,
0.923,decimal,COMMENTED,2159,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",537d17e8e29365ca3a4285e7833bb98b3f26fe48da7932b3dd1479113082579a,NOT_RENDERED,COMMENTED,
26.2,decimal,COMMENTED,2159,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",537d17e8e29365ca3a4285e7833bb98b3f26fe48da7932b3dd1479113082579a,NOT_RENDERED,COMMENTED,
0.147,decimal,COMMENTED,2159,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",537d17e8e29365ca3a4285e7833bb98b3f26fe48da7932b3dd1479113082579a,NOT_RENDERED,COMMENTED,
0.382,decimal,COMMENTED,2159,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",537d17e8e29365ca3a4285e7833bb98b3f26fe48da7932b3dd1479113082579a,NOT_RENDERED,COMMENTED,
0.894,decimal,COMMENTED,2160,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.1$ & 0.894 & \$76,235 & 1.068 & -0.088 & 0.926 & -27.0\% & -0.147 & 0.382 \\",8e775a855f8e7ad9fe11cbfbdc285e1fecd474596ca4b067896ec2b411ccbd3e,NOT_RENDERED,COMMENTED,
"76,235",int_ge_1000,COMMENTED,2160,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.1$ & 0.894 & \$76,235 & 1.068 & -0.088 & 0.926 & -27.0\% & -0.147 & 0.382 \\",8e775a855f8e7ad9fe11cbfbdc285e1fecd474596ca4b067896ec2b411ccbd3e,NOT_RENDERED,COMMENTED,
1.068,decimal,COMMENTED,2160,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.1$ & 0.894 & \$76,235 & 1.068 & -0.088 & 0.926 & -27.0\% & -0.147 & 0.382 \\",8e775a855f8e7ad9fe11cbfbdc285e1fecd474596ca4b067896ec2b411ccbd3e,NOT_RENDERED,COMMENTED,
0.088,decimal,COMMENTED,2160,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.1$ & 0.894 & \$76,235 & 1.068 & -0.088 & 0.926 & -27.0\% & -0.147 & 0.382 \\",8e775a855f8e7ad9fe11cbfbdc285e1fecd474596ca4b067896ec2b411ccbd3e,NOT_RENDERED,COMMENTED,
0.926,decimal,COMMENTED,2160,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.1$ & 0.894 & \$76,235 & 1.068 & -0.088 & 0.926 & -27.0\% & -0.147 & 0.382 \\",8e775a855f8e7ad9fe11cbfbdc285e1fecd474596ca4b067896ec2b411ccbd3e,NOT_RENDERED,COMMENTED,
27.0,decimal,COMMENTED,2160,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.1$ & 0.894 & \$76,235 & 1.068 & -0.088 & 0.926 & -27.0\% & -0.147 & 0.382 \\",8e775a855f8e7ad9fe11cbfbdc285e1fecd474596ca4b067896ec2b411ccbd3e,NOT_RENDERED,COMMENTED,
0.147,decimal,COMMENTED,2160,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.1$ & 0.894 & \$76,235 & 1.068 & -0.088 & 0.926 & -27.0\% & -0.147 & 0.382 \\",8e775a855f8e7ad9fe11cbfbdc285e1fecd474596ca4b067896ec2b411ccbd3e,NOT_RENDERED,COMMENTED,
0.382,decimal,COMMENTED,2160,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.1$ & 0.894 & \$76,235 & 1.068 & -0.088 & 0.926 & -27.0\% & -0.147 & 0.382 \\",8e775a855f8e7ad9fe11cbfbdc285e1fecd474596ca4b067896ec2b411ccbd3e,NOT_RENDERED,COMMENTED,
0.899,decimal,COMMENTED,2161,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.954$ & 0.899 & \$74,485 & 1.060 & -0.075 & 0.940 & -21.9\% & -0.134 & 0.359 \\",c047bd4288491e6ae8d1b800ec33073faf3a60622df55082f3fb0640a4815ec7,NOT_RENDERED,COMMENTED,
"74,485",int_ge_1000,COMMENTED,2161,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.954$ & 0.899 & \$74,485 & 1.060 & -0.075 & 0.940 & -21.9\% & -0.134 & 0.359 \\",c047bd4288491e6ae8d1b800ec33073faf3a60622df55082f3fb0640a4815ec7,NOT_RENDERED,COMMENTED,
1.060,decimal,COMMENTED,2161,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.954$ & 0.899 & \$74,485 & 1.060 & -0.075 & 0.940 & -21.9\% & -0.134 & 0.359 \\",c047bd4288491e6ae8d1b800ec33073faf3a60622df55082f3fb0640a4815ec7,NOT_RENDERED,COMMENTED,
0.075,decimal,COMMENTED,2161,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.954$ & 0.899 & \$74,485 & 1.060 & -0.075 & 0.940 & -21.9\% & -0.134 & 0.359 \\",c047bd4288491e6ae8d1b800ec33073faf3a60622df55082f3fb0640a4815ec7,NOT_RENDERED,COMMENTED,
0.940,decimal,COMMENTED,2161,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.954$ & 0.899 & \$74,485 & 1.060 & -0.075 & 0.940 & -21.9\% & -0.134 & 0.359 \\",c047bd4288491e6ae8d1b800ec33073faf3a60622df55082f3fb0640a4815ec7,NOT_RENDERED,COMMENTED,
21.9,decimal,COMMENTED,2161,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.954$ & 0.899 & \$74,485 & 1.060 & -0.075 & 0.940 & -21.9\% & -0.134 & 0.359 \\",c047bd4288491e6ae8d1b800ec33073faf3a60622df55082f3fb0640a4815ec7,NOT_RENDERED,COMMENTED,
0.134,decimal,COMMENTED,2161,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.954$ & 0.899 & \$74,485 & 1.060 & -0.075 & 0.940 & -21.9\% & -0.134 & 0.359 \\",c047bd4288491e6ae8d1b800ec33073faf3a60622df55082f3fb0640a4815ec7,NOT_RENDERED,COMMENTED,
0.359,decimal,COMMENTED,2161,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx0.954$ & 0.899 & \$74,485 & 1.060 & -0.075 & 0.940 & -21.9\% & -0.134 & 0.359 \\",c047bd4288491e6ae8d1b800ec33073faf3a60622df55082f3fb0640a4815ec7,NOT_RENDERED,COMMENTED,
0.895,decimal,COMMENTED,2162,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx10.481$ & 0.895 & \$75,218 & 1.036 & -0.040 & 0.984 & -10.5\% & -0.096 & 0.302 \\",fd9b5269f26320f41105873ad9df8ed18b3807ffa0630195a36e25f1da74e0e8,NOT_RENDERED,COMMENTED,
"75,218",int_ge_1000,COMMENTED,2162,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx10.481$ & 0.895 & \$75,218 & 1.036 & -0.040 & 0.984 & -10.5\% & -0.096 & 0.302 \\",fd9b5269f26320f41105873ad9df8ed18b3807ffa0630195a36e25f1da74e0e8,NOT_RENDERED,COMMENTED,
1.036,decimal,COMMENTED,2162,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx10.481$ & 0.895 & \$75,218 & 1.036 & -0.040 & 0.984 & -10.5\% & -0.096 & 0.302 \\",fd9b5269f26320f41105873ad9df8ed18b3807ffa0630195a36e25f1da74e0e8,NOT_RENDERED,COMMENTED,
0.040,decimal,COMMENTED,2162,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx10.481$ & 0.895 & \$75,218 & 1.036 & -0.040 & 0.984 & -10.5\% & -0.096 & 0.302 \\",fd9b5269f26320f41105873ad9df8ed18b3807ffa0630195a36e25f1da74e0e8,NOT_RENDERED,COMMENTED,
0.984,decimal,COMMENTED,2162,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx10.481$ & 0.895 & \$75,218 & 1.036 & -0.040 & 0.984 & -10.5\% & -0.096 & 0.302 \\",fd9b5269f26320f41105873ad9df8ed18b3807ffa0630195a36e25f1da74e0e8,NOT_RENDERED,COMMENTED,
10.5,decimal,COMMENTED,2162,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx10.481$ & 0.895 & \$75,218 & 1.036 & -0.040 & 0.984 & -10.5\% & -0.096 & 0.302 \\",fd9b5269f26320f41105873ad9df8ed18b3807ffa0630195a36e25f1da74e0e8,NOT_RENDERED,COMMENTED,
0.096,decimal,COMMENTED,2162,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx10.481$ & 0.895 & \$75,218 & 1.036 & -0.040 & 0.984 & -10.5\% & -0.096 & 0.302 \\",fd9b5269f26320f41105873ad9df8ed18b3807ffa0630195a36e25f1da74e0e8,NOT_RENDERED,COMMENTED,
0.302,decimal,COMMENTED,2162,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & $\approx10.481$ & 0.895 & \$75,218 & 1.036 & -0.040 & 0.984 & -10.5\% & -0.096 & 0.302 \\",fd9b5269f26320f41105873ad9df8ed18b3807ffa0630195a36e25f1da74e0e8,NOT_RENDERED,COMMENTED,
100,int_mid,COMMENTED,2163,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 100 & 0.869 & \$84,918 & 1.029 & -0.015 & 0.998 & 0.7\% & -0.079 & 0.265 \\",6e3f4e79cd901638f9d7996a4197b63248f1cbc27e696e9170c41ca6994b2b0c,NOT_RENDERED,COMMENTED,
0.869,decimal,COMMENTED,2163,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 100 & 0.869 & \$84,918 & 1.029 & -0.015 & 0.998 & 0.7\% & -0.079 & 0.265 \\",6e3f4e79cd901638f9d7996a4197b63248f1cbc27e696e9170c41ca6994b2b0c,NOT_RENDERED,COMMENTED,
"84,918",int_ge_1000,COMMENTED,2163,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 100 & 0.869 & \$84,918 & 1.029 & -0.015 & 0.998 & 0.7\% & -0.079 & 0.265 \\",6e3f4e79cd901638f9d7996a4197b63248f1cbc27e696e9170c41ca6994b2b0c,NOT_RENDERED,COMMENTED,
1.029,decimal,COMMENTED,2163,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 100 & 0.869 & \$84,918 & 1.029 & -0.015 & 0.998 & 0.7\% & -0.079 & 0.265 \\",6e3f4e79cd901638f9d7996a4197b63248f1cbc27e696e9170c41ca6994b2b0c,NOT_RENDERED,COMMENTED,
0.015,decimal,COMMENTED,2163,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 100 & 0.869 & \$84,918 & 1.029 & -0.015 & 0.998 & 0.7\% & -0.079 & 0.265 \\",6e3f4e79cd901638f9d7996a4197b63248f1cbc27e696e9170c41ca6994b2b0c,NOT_RENDERED,COMMENTED,
0.998,decimal,COMMENTED,2163,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 100 & 0.869 & \$84,918 & 1.029 & -0.015 & 0.998 & 0.7\% & -0.079 & 0.265 \\",6e3f4e79cd901638f9d7996a4197b63248f1cbc27e696e9170c41ca6994b2b0c,NOT_RENDERED,COMMENTED,
0.7,decimal,COMMENTED,2163,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 100 & 0.869 & \$84,918 & 1.029 & -0.015 & 0.998 & 0.7\% & -0.079 & 0.265 \\",6e3f4e79cd901638f9d7996a4197b63248f1cbc27e696e9170c41ca6994b2b0c,NOT_RENDERED,COMMENTED,
0.079,decimal,COMMENTED,2163,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 100 & 0.869 & \$84,918 & 1.029 & -0.015 & 0.998 & 0.7\% & -0.079 & 0.265 \\",6e3f4e79cd901638f9d7996a4197b63248f1cbc27e696e9170c41ca6994b2b0c,NOT_RENDERED,COMMENTED,
0.265,decimal,COMMENTED,2163,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Direct & 100 & 0.869 & \$84,918 & 1.029 & -0.015 & 0.998 & 0.7\% & -0.079 & 0.265 \\",6e3f4e79cd901638f9d7996a4197b63248f1cbc27e696e9170c41ca6994b2b0c,NOT_RENDERED,COMMENTED,
0,int_small,COMMENTED,2164,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",b4a780434dd26996d129340f4519bc9ba14837d644339d3c74a479b174dd6f55,NOT_RENDERED,COMMENTED,
0.893,decimal,COMMENTED,2164,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",b4a780434dd26996d129340f4519bc9ba14837d644339d3c74a479b174dd6f55,NOT_RENDERED,COMMENTED,
"75,976",int_ge_1000,COMMENTED,2164,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",b4a780434dd26996d129340f4519bc9ba14837d644339d3c74a479b174dd6f55,NOT_RENDERED,COMMENTED,
1.069,decimal,COMMENTED,2164,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",b4a780434dd26996d129340f4519bc9ba14837d644339d3c74a479b174dd6f55,NOT_RENDERED,COMMENTED,
0.088,decimal,COMMENTED,2164,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",b4a780434dd26996d129340f4519bc9ba14837d644339d3c74a479b174dd6f55,NOT_RENDERED,COMMENTED,
0.923,decimal,COMMENTED,2164,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",b4a780434dd26996d129340f4519bc9ba14837d644339d3c74a479b174dd6f55,NOT_RENDERED,COMMENTED,
26.2,decimal,COMMENTED,2164,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",b4a780434dd26996d129340f4519bc9ba14837d644339d3c74a479b174dd6f55,NOT_RENDERED,COMMENTED,
0.147,decimal,COMMENTED,2164,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",b4a780434dd26996d129340f4519bc9ba14837d644339d3c74a479b174dd6f55,NOT_RENDERED,COMMENTED,
0.382,decimal,COMMENTED,2164,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & 0 & 0.893 & \$75,976 & 1.069 & -0.088 & 0.923 & -26.2\% & -0.147 & 0.382 \\",b4a780434dd26996d129340f4519bc9ba14837d644339d3c74a479b174dd6f55,NOT_RENDERED,COMMENTED,
0.894,decimal,COMMENTED,2165,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & $\approx0.1$ & 0.894 & \$75,897 & 1.064 & -0.079 & 0.931 & -22.7\% & -0.138 & 0.367 \\",f50c8b7d0ba404c8def4e02dc982ffe35854858c519ec116a5af71791d93a895,NOT_RENDERED,COMMENTED,
"75,897",int_ge_1000,COMMENTED,2165,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & $\approx0.1$ & 0.894 & \$75,897 & 1.064 & -0.079 & 0.931 & -22.7\% & -0.138 & 0.367 \\",f50c8b7d0ba404c8def4e02dc982ffe35854858c519ec116a5af71791d93a895,NOT_RENDERED,COMMENTED,
1.064,decimal,COMMENTED,2165,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & $\approx0.1$ & 0.894 & \$75,897 & 1.064 & -0.079 & 0.931 & -22.7\% & -0.138 & 0.367 \\",f50c8b7d0ba404c8def4e02dc982ffe35854858c519ec116a5af71791d93a895,NOT_RENDERED,COMMENTED,
0.079,decimal,COMMENTED,2165,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & $\approx0.1$ & 0.894 & \$75,897 & 1.064 & -0.079 & 0.931 & -22.7\% & -0.138 & 0.367 \\",f50c8b7d0ba404c8def4e02dc982ffe35854858c519ec116a5af71791d93a895,NOT_RENDERED,COMMENTED,
0.931,decimal,COMMENTED,2165,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & $\approx0.1$ & 0.894 & \$75,897 & 1.064 & -0.079 & 0.931 & -22.7\% & -0.138 & 0.367 \\",f50c8b7d0ba404c8def4e02dc982ffe35854858c519ec116a5af71791d93a895,NOT_RENDERED,COMMENTED,
22.7,decimal,COMMENTED,2165,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & $\approx0.1$ & 0.894 & \$75,897 & 1.064 & -0.079 & 0.931 & -22.7\% & -0.138 & 0.367 \\",f50c8b7d0ba404c8def4e02dc982ffe35854858c519ec116a5af71791d93a895,NOT_RENDERED,COMMENTED,
0.138,decimal,COMMENTED,2165,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"% Surrogate & $\approx0.1$ & 0.894 & \$75,897 & 1.064 & -0.079 & 0.931 & -22.7\% & -0.138 & 0.367 \\",f50c8b7d0ba404c8def4e02dc982ffe35854858c519ec116a5af71791d93a895,NOT_RENDERED,COMMENTED,
